Species,Group,Period,WoP,WG,Name,Sex,Class,dInfant,Pregnant,Evidence,Comment
RT,R1,d,49,0.1,Antelope,Female,SF,,,,
RT,R1,d,50,0.2,Antelope,Female,SF,,,,
RT,R1,d,51,0.3,Antelope,Female,SF,,,,
RT,R1,d,52,0.4-0.5,Antelope,Female,SF,,,,
RT,R1,d,49,0.1,Buffalo,Female,AF,1,0,dInfant,
RT,R1,d,50,0.2,Buffalo,Female,AF,1,0,dInfant,
RT,R1,d,51,0.3,Buffalo,Female,AF,1,0,dInfant,
RT,R1,d,52,0.4-0.5,Buffalo,Female,AF,1,0,dInfant,
RT,R1,d,49,0.1,Bushbuck,Female,AF,0,,no data,
RT,R1,d,50,0.2,Bushbuck,Female,AF,0,,no data,
RT,R1,d,51,0.3,Bushbuck,Female,AF,0,,no data,
RT,R1,d,52,0.4-0.5,Bushbuck,Female,AF,0,,no data,
RT,R1,d,49,0.1,Donkey,Female,AF,0,1,inferred,
RT,R1,d,50,0.2,Donkey,Female,AF,0,1,inferred,
RT,R1,d,51,0.3,Donkey,Female,AF,0,1,E2 level,
RT,R1,d,52,0.4-0.5,Donkey,Female,AF,0,1,inferred,
RT,R1,d,49,0.1,Duiker,Female,AF,0,,no data,
RT,R1,d,50,0.2,Duiker,Female,AF,0,,no data,
RT,R1,d,51,0.3,Duiker,Female,AF,0,,no data,
RT,R1,d,52,0.4-0.5,Duiker,Female,AF,0,,no data,
RT,R1,d,49,0.1,Elephant,Male,AM,,,,
RT,R1,d,50,0.2,Elephant,Male,AM,,,,
RT,R1,d,51,0.3,Elephant,Male,AM,,,,
RT,R1,d,52,0.4-0.5,Elephant,Male,AM,,,,
RT,R1,d,49,0.1,Fox,Female,JV,,,,
RT,R1,d,50,0.2,Fox,Female,JV,,,,
RT,R1,d,51,0.3,Fox,Female,JV,,,,
RT,R1,d,52,0.4-0.5,Fox,Female,JV,,,,
RT,R1,d,49,0.1,Giraffe,Female,AF,1,0,dInfant,
RT,R1,d,50,0.2,Giraffe,Female,AF,1,0,dInfant,
RT,R1,d,51,0.3,Giraffe,Female,AF,1,0,dInfant,
RT,R1,d,52,0.4-0.5,Giraffe,Female,AF,1,0,dInfant,
RT,R1,d,49,0.1,Hippo,Female,AF,1,0,dInfant,
RT,R1,d,50,0.2,Hippo,Female,AF,1,0,dInfant,
RT,R1,d,51,0.3,Hippo,Female,AF,1,0,dInfant,
RT,R1,d,52,0.4-0.5,Hippo,Female,AF,1,0,dInfant,
RT,R1,d,49,0.1,Horse,Female,AF,0,1,birth,
RT,R1,d,50,0.2,Horse,Female,AF,0,1,birth,
RT,R1,d,51,0.3,Horse,Female,AF,0,1,birth,
RT,R1,d,52,0.4-0.5,Horse,Female,AF,1,0,dInfant,
RT,R1,d,49,0.1,Hyena,Female,AF,0,,no data,
RT,R1,d,50,0.2,Hyena,Female,AF,0,,no data,
RT,R1,d,51,0.3,Hyena,Female,AF,0,,no data,
RT,R1,d,52,0.4-0.5,Hyena,Female,AF,0,,no data,
RT,R1,d,49,0.1,Leopard,Female,AF,0,1,E2 level,
RT,R1,d,50,0.2,Leopard,Female,AF,0,1,E2 level,
RT,R1,d,51,0.3,Leopard,Female,AF,0,,no data,
RT,R1,d,52,0.4-0.5,Leopard,Female,AF,0,,no data,
RT,R1,d,49,0.1,Lion,Male,SM,,,,
RT,R1,d,50,0.2,Lion,Male,SM,,,,
RT,R1,d,51,0.3,Lion,Male,SM,,,,
RT,R1,d,52,0.4-0.5,Lion,Male,SM,,,,
RT,R1,d,49,0.1,Mamba,Female,JV,,,,
RT,R1,d,50,0.2,Mamba,Female,JV,,,,
RT,R1,d,51,0.3,Mamba,Female,JV,,,,
RT,R1,d,52,0.4-0.5,Mamba,Female,JV,,,,
RT,R1,d,49,0.1,Rat,Female,JV,,,,
RT,R1,d,50,0.2,Rat,Female,JV,,,,
RT,R1,d,51,0.3,Rat,Female,JV,,,,
RT,R1,d,52,0.4-0.5,Rat,Female,JV,,,,
RT,R1,d,49,0.1,Rhino,Female,AF,0,,no data,
RT,R1,d,50,0.2,Rhino,Female,AF,0,,no data,
RT,R1,d,51,0.3,Rhino,Female,AF,0,,no data,
RT,R1,d,52,0.4-0.5,Rhino,Female,AF,0,,no data,
RT,R1,d,49,0.1,Tiger,Female,AF,0,,no data,
RT,R1,d,50,0.2,Tiger,Female,AF,0,,no data,
RT,R1,d,51,0.3,Tiger,Female,AF,0,,no data,Tiger mates w/ Elephant
RT,R1,d,52,0.4-0.5,Tiger,Female,AF,0,,no data,
RT,R1,d,49,0.1,Wolf,Male,SM,,,,
RT,R1,d,50,0.2,Wolf,Male,SM,,,,
RT,R1,d,51,0.3,Wolf,Male,SM,,,,
RT,R1,d,52,0.4-0.5,Wolf,Male,SM,,,,
RT,R1,d,49,0.1,Zebra,Female,AF,0,1,inferred,
RT,R1,d,50,0.2,Zebra,Female,AF,0,1,E2 level,
RT,R1,d,51,0.3,Zebra,Female,AF,0,1,P4 levels,
RT,R1,d,52,0.4-0.5,Zebra,Female,AF,0,1,inferred,
RT,R1,f,63,1-2,Antelope,Female,SF,,,,
RT,R1,f,64,3,Antelope,Female,SF,,,,
RT,R1,f,65,4,Antelope,Female,SF,,,,
RT,R1,f,66,5,Antelope,Female,SF,,,,
RT,R1,f,67,6,Antelope,Female,SF,,,,
RT,R1,f,63,1-2,Buffalo,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Buffalo,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Buffalo,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Buffalo,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Buffalo,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Bushbuck,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Bushbuck,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Bushbuck,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Bushbuck,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Bushbuck,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Donkey,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Donkey,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Donkey,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Donkey,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Donkey,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Duiker,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Duiker,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Duiker,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Duiker,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Duiker,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Elephant,Male,AM,,,,
RT,R1,f,64,3,Elephant,Male,AM,,,,
RT,R1,f,65,4,Elephant,Male,AM,,,,
RT,R1,f,66,5,Elephant,Male,AM,,,,
RT,R1,f,67,6,Elephant,Male,AM,,,,
RT,R1,f,63,1-2,Fox,Female,JV,,,,
RT,R1,f,64,3,Fox,Female,JV,,,,
RT,R1,f,65,4,Fox,Female,JV,,,,
RT,R1,f,66,5,Fox,Female,JV,,,,
RT,R1,f,67,6,Fox,Female,JV,,,,
RT,R1,f,63,1-2,Giraffe,Female,AF,1,0,dInfant,
RT,R1,f,64,3,Giraffe,Female,AF,1,0,dInfant,
RT,R1,f,65,4,Giraffe,Female,AF,1,0,dInfant,
RT,R1,f,66,5,Giraffe,Female,AF,1,0,dInfant,
RT,R1,f,67,6,Giraffe,Female,AF,1,0,dInfant,
RT,R1,f,63,1-2,Hippo,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Hippo,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Hippo,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Hippo,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Hippo,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Horse,Female,AF,1,0,dInfant,
RT,R1,f,64,3,Horse,Female,AF,1,0,dInfant,
RT,R1,f,65,4,Horse,Female,AF,1,0,dInfant,
RT,R1,f,66,5,Horse,Female,AF,1,0,dInfant,
RT,R1,f,67,6,Horse,Female,AF,1,0,dInfant,
RT,R1,f,63,1-2,Hyena,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Hyena,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Hyena,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Hyena,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Hyena,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Leopard,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Leopard,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Leopard,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Leopard,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Leopard,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Lion,Male,SM,,,,
RT,R1,f,64,3,Lion,Male,SM,,,,
RT,R1,f,65,4,Lion,Male,SM,,,,
RT,R1,f,66,5,Lion,Male,SM,,,,
RT,R1,f,67,6,Lion,Male,SM,,,,
RT,R1,f,63,1-2,Mamba,Female,JV,,,,
RT,R1,f,64,3,Mamba,Female,JV,,,,
RT,R1,f,65,4,Mamba,Female,JV,,,,
RT,R1,f,66,5,Mamba,Female,JV,,,,
RT,R1,f,67,6,Mamba,Female,JV,,,,
RT,R1,f,63,1-2,Rat,Female,JV,,,,
RT,R1,f,64,3,Rat,Female,JV,,,,
RT,R1,f,65,4,Rat,Female,JV,,,,
RT,R1,f,66,5,Rat,Female,JV,,,,
RT,R1,f,67,6,Rat,Female,JV,,,,
RT,R1,f,63,1-2,Rhino,Female,AF,1,0,dInfant,
RT,R1,f,64,3,Rhino,Female,AF,1,0,dInfant,
RT,R1,f,65,4,Rhino,Female,AF,1,0,dInfant,
RT,R1,f,66,5,Rhino,Female,AF,1,0,dInfant,
RT,R1,f,67,6,Rhino,Female,AF,1,0,dInfant,
RT,R1,f,63,1-2,Tiger,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Tiger,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Tiger,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Tiger,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Tiger,Female,AF,0,0,E2 level,
RT,R1,f,63,1-2,Wolf,Male,SM,,,,
RT,R1,f,64,3,Wolf,Male,SM,,,,
RT,R1,f,65,4,Wolf,Male,SM,,,,
RT,R1,f,66,5,Wolf,Male,SM,,,,
RT,R1,f,67,6,Wolf,Male,SM,,,,
RT,R1,f,63,1-2,Zebra,Female,AF,0,0,E2 level,
RT,R1,f,64,3,Zebra,Female,AF,0,0,E2 level,
RT,R1,f,65,4,Zebra,Female,AF,0,0,E2 level,
RT,R1,f,66,5,Zebra,Female,AF,0,0,E2 level,
RT,R1,f,67,6,Zebra,Female,AF,0,0,E2 level,
RT,R1,k,110,7,Antelope,Female,,,,,
RT,R1,k,111,8,Antelope,Female,,,,,
RT,R1,k,112,9,Antelope,Female,,,,,
RT,R1,k,113,10,Antelope,Female,,,,,
RT,R1,k,114,11,Antelope,Female,,,,,
RT,R1,k,115,12,Antelope,Female,,,,,
RT,R1,k,116,13,Antelope,Female,,,,,
RT,R1,k,117,14,Antelope,Female,,,,,
RT,R1,k,118,15,Antelope,Female,,,,,
RT,R1,k,119,16,Antelope,Female,,,,,
RT,R1,k,120,17,Antelope,Female,,,,,
RT,R1,k,121,18,Antelope,Female,,,,,
RT,R1,k,122,19,Antelope,Female,AF,0,,,
RT,R1,k,110,7,Buffalo,Female,AF,,,,
RT,R1,k,111,8,Buffalo,Female,AF,,,,
RT,R1,k,112,9,Buffalo,Female,AF,,,,
RT,R1,k,113,10,Buffalo,Female,AF,,,,
RT,R1,k,114,11,Buffalo,Female,AF,,,,
RT,R1,k,115,12,Buffalo,Female,AF,,,,
RT,R1,k,116,13,Buffalo,Female,AF,,,,
RT,R1,k,117,14,Buffalo,Female,AF,,,,
RT,R1,k,118,15,Buffalo,Female,AF,,,,
RT,R1,k,119,16,Buffalo,Female,AF,,,,
RT,R1,k,120,17,Buffalo,Female,AF,,,,
RT,R1,k,121,18,Buffalo,Female,AF,,,,
RT,R1,k,122,19,Buffalo,Female,AF,0,,,
RT,R1,k,110,7,Bushbuck,Female,AF,,,,
RT,R1,k,111,8,Bushbuck,Female,AF,,,,
RT,R1,k,112,9,Bushbuck,Female,AF,,,,
RT,R1,k,113,10,Bushbuck,Female,AF,,,,
RT,R1,k,114,11,Bushbuck,Female,AF,,,,
RT,R1,k,115,12,Bushbuck,Female,AF,,,,
RT,R1,k,116,13,Bushbuck,Female,AF,,,,
RT,R1,k,117,14,Bushbuck,Female,AF,,,,
RT,R1,k,118,15,Bushbuck,Female,AF,,,,
RT,R1,k,119,16,Bushbuck,Female,AF,,,,
RT,R1,k,120,17,Bushbuck,Female,AF,,,,
RT,R1,k,121,18,Bushbuck,Female,AF,,,,
RT,R1,k,122,19,Bushbuck,Female,AF,0,,,
RT,R1,k,110,7,Civet,Female,,,,,
RT,R1,k,111,8,Civet,Female,,,,,
RT,R1,k,112,9,Civet,Female,,,,,
RT,R1,k,113,10,Civet,Female,,,,,
RT,R1,k,114,11,Civet,Female,,,,,
RT,R1,k,115,12,Civet,Female,,,,,
RT,R1,k,116,13,Civet,Female,,,,,
RT,R1,k,117,14,Civet,Female,,,,,
RT,R1,k,118,15,Civet,Female,,,,,
RT,R1,k,119,16,Civet,Female,,,,,
RT,R1,k,120,17,Civet,Female,,,,,
RT,R1,k,121,18,Civet,Female,,,,,
RT,R1,k,122,19,Civet,Female,AF,1,,,
RT,R1,k,110,7,Donkey,Female,AF,,,,
RT,R1,k,111,8,Donkey,Female,AF,,,,
RT,R1,k,112,9,Donkey,Female,AF,,,,
RT,R1,k,113,10,Donkey,Female,AF,,,,
RT,R1,k,114,11,Donkey,Female,AF,,,,
RT,R1,k,115,12,Donkey,Female,AF,,,,
RT,R1,k,116,13,Donkey,Female,AF,,,,
RT,R1,k,117,14,Donkey,Female,AF,,,,
RT,R1,k,118,15,Donkey,Female,AF,,,,
RT,R1,k,119,16,Donkey,Female,AF,,,,
RT,R1,k,120,17,Donkey,Female,AF,,,,
RT,R1,k,121,18,Donkey,Female,AF,,,,
RT,R1,k,122,19,Donkey,Female,AF,1,,,
RT,R1,k,110,7,Duiker,Female,AF,,,,
RT,R1,k,111,8,Duiker,Female,AF,,,,
RT,R1,k,112,9,Duiker,Female,AF,,,,
RT,R1,k,113,10,Duiker,Female,AF,,,,
RT,R1,k,114,11,Duiker,Female,AF,,,,
RT,R1,k,115,12,Duiker,Female,AF,,,,
RT,R1,k,116,13,Duiker,Female,AF,,,,
RT,R1,k,117,14,Duiker,Female,AF,,,,
RT,R1,k,118,15,Duiker,Female,AF,,,,
RT,R1,k,119,16,Duiker,Female,AF,,,,
RT,R1,k,120,17,Duiker,Female,AF,,,,
RT,R1,k,121,18,Duiker,Female,AF,,,,
RT,R1,k,122,19,Duiker,Female,AF,0,,,
RT,R1,k,110,7,Elephant,Male,AM,,,,
RT,R1,k,111,8,Elephant,Male,AM,,,,
RT,R1,k,112,9,Elephant,Male,AM,,,,
RT,R1,k,113,10,Elephant,Male,AM,,,,
RT,R1,k,114,11,Elephant,Male,AM,,,,
RT,R1,k,115,12,Elephant,Male,AM,,,,
RT,R1,k,116,13,Elephant,Male,AM,,,,
RT,R1,k,117,14,Elephant,Male,AM,,,,
RT,R1,k,118,15,Elephant,Male,AM,,,,
RT,R1,k,119,16,Elephant,Male,AM,,,,
RT,R1,k,120,17,Elephant,Male,AM,,,,
RT,R1,k,121,18,Elephant,Male,AM,,,,
RT,R1,k,122,19,Elephant,Male,AM,,,,
RT,R1,k,110,7,Fox,Female,,,,,
RT,R1,k,111,8,Fox,Female,,,,,
RT,R1,k,112,9,Fox,Female,,,,,
RT,R1,k,113,10,Fox,Female,,,,,
RT,R1,k,114,11,Fox,Female,,,,,
RT,R1,k,115,12,Fox,Female,,,,,
RT,R1,k,116,13,Fox,Female,,,,,
RT,R1,k,117,14,Fox,Female,,,,,
RT,R1,k,118,15,Fox,Female,,,,,
RT,R1,k,119,16,Fox,Female,,,,,
RT,R1,k,120,17,Fox,Female,,,,,
RT,R1,k,121,18,Fox,Female,,,,,
RT,R1,k,122,19,Fox,Female,AF,1,,,
RT,R1,k,110,7,Giraffe,Female,AF,,,,
RT,R1,k,111,8,Giraffe,Female,AF,,,,
RT,R1,k,112,9,Giraffe,Female,AF,,,,
RT,R1,k,113,10,Giraffe,Female,AF,,,,
RT,R1,k,114,11,Giraffe,Female,AF,,,,
RT,R1,k,115,12,Giraffe,Female,AF,,,,
RT,R1,k,116,13,Giraffe,Female,AF,,,,
RT,R1,k,117,14,Giraffe,Female,AF,,,,
RT,R1,k,118,15,Giraffe,Female,AF,,,,
RT,R1,k,119,16,Giraffe,Female,AF,,,,
RT,R1,k,120,17,Giraffe,Female,AF,,,,
RT,R1,k,121,18,Giraffe,Female,AF,,,,
RT,R1,k,122,19,Giraffe,Female,AF,0,,,
RT,R1,k,110,7,Hippo,Female,AF,,,,
RT,R1,k,111,8,Hippo,Female,AF,,,,
RT,R1,k,112,9,Hippo,Female,AF,,,,
RT,R1,k,113,10,Hippo,Female,AF,,,,
RT,R1,k,114,11,Hippo,Female,AF,,,,
RT,R1,k,115,12,Hippo,Female,AF,,,,
RT,R1,k,116,13,Hippo,Female,AF,,,,
RT,R1,k,117,14,Hippo,Female,AF,,,,
RT,R1,k,118,15,Hippo,Female,AF,,,,
RT,R1,k,119,16,Hippo,Female,AF,,,,
RT,R1,k,120,17,Hippo,Female,AF,,,,
RT,R1,k,121,18,Hippo,Female,AF,,,,
RT,R1,k,122,19,Hippo,Female,AF,0,,,
RT,R1,k,110,7,Horse,Female,AF,,,,
RT,R1,k,111,8,Horse,Female,AF,,,,
RT,R1,k,112,9,Horse,Female,AF,,,,
RT,R1,k,113,10,Horse,Female,AF,,,,
RT,R1,k,114,11,Horse,Female,AF,,,,
RT,R1,k,115,12,Horse,Female,AF,,,,
RT,R1,k,116,13,Horse,Female,AF,,,,
RT,R1,k,117,14,Horse,Female,AF,,,,
RT,R1,k,118,15,Horse,Female,AF,,,,
RT,R1,k,119,16,Horse,Female,AF,,,,
RT,R1,k,120,17,Horse,Female,AF,,,,
RT,R1,k,121,18,Horse,Female,AF,,,,
RT,R1,k,122,19,Horse,Female,AF,1,,,
RT,R1,k,110,7,Hyena,Female,AF,,,,
RT,R1,k,111,8,Hyena,Female,AF,,,,
RT,R1,k,112,9,Hyena,Female,AF,,,,
RT,R1,k,113,10,Hyena,Female,AF,,,,
RT,R1,k,114,11,Hyena,Female,AF,,,,
RT,R1,k,115,12,Hyena,Female,AF,,,,
RT,R1,k,116,13,Hyena,Female,AF,,,,
RT,R1,k,117,14,Hyena,Female,AF,,,,
RT,R1,k,118,15,Hyena,Female,AF,,,,
RT,R1,k,119,16,Hyena,Female,AF,,,,
RT,R1,k,120,17,Hyena,Female,AF,,,,
RT,R1,k,121,18,Hyena,Female,AF,,,,
RT,R1,k,122,19,Hyena,Female,AF,0,,,
RT,R1,k,110,7,Leopard,Female,AF,,,,
RT,R1,k,111,8,Leopard,Female,AF,,,,
RT,R1,k,112,9,Leopard,Female,AF,,,,
RT,R1,k,113,10,Leopard,Female,AF,,,,
RT,R1,k,114,11,Leopard,Female,AF,,,,
RT,R1,k,115,12,Leopard,Female,AF,,,,
RT,R1,k,116,13,Leopard,Female,AF,,,,
RT,R1,k,117,14,Leopard,Female,AF,,,,
RT,R1,k,118,15,Leopard,Female,AF,,,,
RT,R1,k,119,16,Leopard,Female,AF,,,,
RT,R1,k,120,17,Leopard,Female,AF,,,,
RT,R1,k,121,18,Leopard,Female,AF,,,,
RT,R1,k,122,19,Leopard,Female,AF,1,,,
RT,R1,k,110,7,Lion,Male,,,,,
RT,R1,k,111,8,Lion,Male,,,,,
RT,R1,k,112,9,Lion,Male,,,,,
RT,R1,k,113,10,Lion,Male,,,,,
RT,R1,k,114,11,Lion,Male,,,,,
RT,R1,k,115,12,Lion,Male,,,,,
RT,R1,k,116,13,Lion,Male,,,,,
RT,R1,k,117,14,Lion,Male,,,,,
RT,R1,k,118,15,Lion,Male,,,,,
RT,R1,k,119,16,Lion,Male,,,,,
RT,R1,k,120,17,Lion,Male,,,,,
RT,R1,k,121,18,Lion,Male,,,,,
RT,R1,k,122,19,Lion,Male,SM,,,,
RT,R1,k,110,7,Mamba,Female,,,,,
RT,R1,k,111,8,Mamba,Female,,,,,
RT,R1,k,112,9,Mamba,Female,,,,,
RT,R1,k,113,10,Mamba,Female,,,,,
RT,R1,k,114,11,Mamba,Female,,,,,
RT,R1,k,115,12,Mamba,Female,,,,,
RT,R1,k,116,13,Mamba,Female,,,,,
RT,R1,k,117,14,Mamba,Female,,,,,
RT,R1,k,118,15,Mamba,Female,,,,,
RT,R1,k,119,16,Mamba,Female,,,,,
RT,R1,k,120,17,Mamba,Female,,,,,
RT,R1,k,121,18,Mamba,Female,,,,,
RT,R1,k,122,19,Mamba,Female,AF,1,,,
RT,R1,k,110,7,Rat,Female,,,,,
RT,R1,k,111,8,Rat,Female,,,,,
RT,R1,k,112,9,Rat,Female,,,,,
RT,R1,k,113,10,Rat,Female,,,,,
RT,R1,k,114,11,Rat,Female,,,,,
RT,R1,k,115,12,Rat,Female,,,,,
RT,R1,k,116,13,Rat,Female,,,,,
RT,R1,k,117,14,Rat,Female,,,,,
RT,R1,k,118,15,Rat,Female,,,,,
RT,R1,k,119,16,Rat,Female,,,,,
RT,R1,k,120,17,Rat,Female,,,,,
RT,R1,k,121,18,Rat,Female,,,,,
RT,R1,k,122,19,Rat,Female,AF,0,,,
RT,R1,k,110,7,Rhino,Female,AF,,,,
RT,R1,k,111,8,Rhino,Female,AF,,,,
RT,R1,k,112,9,Rhino,Female,AF,,,,
RT,R1,k,113,10,Rhino,Female,AF,,,,
RT,R1,k,114,11,Rhino,Female,AF,,,,
RT,R1,k,115,12,Rhino,Female,AF,,,,
RT,R1,k,116,13,Rhino,Female,AF,,,,
RT,R1,k,117,14,Rhino,Female,AF,,,,
RT,R1,k,118,15,Rhino,Female,AF,,,,
RT,R1,k,119,16,Rhino,Female,AF,,,,
RT,R1,k,120,17,Rhino,Female,AF,,,,
RT,R1,k,121,18,Rhino,Female,AF,,,,
RT,R1,k,122,19,Rhino,Female,AF,0,,,
RT,R1,k,110,7,Tiger,Female,AF,,,,
RT,R1,k,111,8,Tiger,Female,AF,,,,
RT,R1,k,112,9,Tiger,Female,AF,,,,
RT,R1,k,113,10,Tiger,Female,AF,,,,
RT,R1,k,114,11,Tiger,Female,AF,,,,
RT,R1,k,115,12,Tiger,Female,AF,,,,
RT,R1,k,116,13,Tiger,Female,AF,,,,
RT,R1,k,117,14,Tiger,Female,AF,,,,
RT,R1,k,118,15,Tiger,Female,AF,,,,
RT,R1,k,119,16,Tiger,Female,AF,,,,
RT,R1,k,120,17,Tiger,Female,AF,,,,
RT,R1,k,121,18,Tiger,Female,AF,,,,
RT,R1,k,122,19,Tiger,Female,AF,0,,,
RT,R1,k,110,7,Wolf,Male,,,,,
RT,R1,k,111,8,Wolf,Male,,,,,
RT,R1,k,112,9,Wolf,Male,,,,,
RT,R1,k,113,10,Wolf,Male,,,,,
RT,R1,k,114,11,Wolf,Male,,,,,
RT,R1,k,115,12,Wolf,Male,,,,,
RT,R1,k,116,13,Wolf,Male,,,,,
RT,R1,k,117,14,Wolf,Male,,,,,
RT,R1,k,118,15,Wolf,Male,,,,,
RT,R1,k,119,16,Wolf,Male,,,,,
RT,R1,k,120,17,Wolf,Male,,,,,
RT,R1,k,121,18,Wolf,Male,,,,,
RT,R1,k,122,19,Wolf,Male,SM,,,,
RT,R1,k,110,7,Zebra,Female,AF,,,,
RT,R1,k,111,8,Zebra,Female,AF,,,,
RT,R1,k,112,9,Zebra,Female,AF,,,,
RT,R1,k,113,10,Zebra,Female,AF,,,,
RT,R1,k,114,11,Zebra,Female,AF,,,,
RT,R1,k,115,12,Zebra,Female,AF,,,,
RT,R1,k,116,13,Zebra,Female,AF,,,,
RT,R1,k,117,14,Zebra,Female,AF,,,,
RT,R1,k,118,15,Zebra,Female,AF,,,,
RT,R1,k,119,16,Zebra,Female,AF,,,,
RT,R1,k,120,17,Zebra,Female,AF,,,,
RT,R1,k,121,18,Zebra,Female,AF,,,,
RT,R1,k,122,19,Zebra,Female,AF,1,,,
RT,R13,k,120.5,,Apollo,Female,AF,0,,,
RT,R13,k,120.5,,Athena,Female,AF,1,,,
RT,R13,k,120.5,,Atlas,Female,AF,0,,,
RT,R13,k,120.5,,Eros,Female,AF,,,,Unsure if nursing
RT,R13,k,120.5,,Gaia,Female,AF,0,,,
RT,R13,k,120.5,,Hera,Female,AF,0,,,
RT,R13,k,120.5,,Ino,Female,SF,,,,
RT,R13,k,120.5,,Styx,Female,AF,0,,,
RT,R13,k,120.5,,Zeus,Male,AM,,,,
RT,R2,c,40,0.1,Gulu,Female,AF,0,,no data,
RT,R2,c,41,0.2-0.3,Gulu,Female,AF,0,,no data,
RT,R2,c,42,0.4-0.5,Gulu,Female,AF,0,,no data,
RT,R2,c,43,1,Gulu,Female,AF,0,,no data,
RT,R2,c,44,2-3,Gulu,Female,AF,0,1,inferred,Gulu mates w/ Kasese
RT,R2,c,45,4,Gulu,Female,AF,0,1,birth,
RT,R2,c,46,5-6,Gulu,Female,AF,0,1,birth,
RT,R2,c,47,7-8,Gulu,Female,AF,0,1,birth,Gulu mates w/ Kasese
RT,R2,c,48,9-10,Gulu,Female,AF,0,1,birth,
RT,R2,c,40,0.1,Hoima,Female,JV,,,,
RT,R2,c,41,0.2-0.3,Hoima,Female,JV,,,,
RT,R2,c,42,0.4-0.5,Hoima,Female,JV,,,,
RT,R2,c,43,1,Hoima,Female,JV,,,,
RT,R2,c,44,2-3,Hoima,Female,JV,,,,
RT,R2,c,45,4,Hoima,Female,JV,,,,
RT,R2,c,46,5-6,Hoima,Female,JV,,,,
RT,R2,c,47,7-8,Hoima,Female,JV,,,,
RT,R2,c,48,9-10,Hoima,Female,JV,,,,
RT,R2,c,40,0.1,Jinja,Female,AF,0,,no data,
RT,R2,c,41,0.2-0.3,Jinja,Female,AF,0,,no data,
RT,R2,c,42,0.4-0.5,Jinja,Female,AF,0,,no data,Jinja mates w/ Kampala
RT,R2,c,43,1,Jinja,Female,AF,0,0,E2 level,
RT,R2,c,44,2-3,Jinja,Female,AF,0,1,inferred,Gestation length & mating in Aug means she was probly preggo in Sep
RT,R2,c,45,4,Jinja,Female,AF,0,1,E2 level,
RT,R2,c,46,5-6,Jinja,Female,AF,0,1,E2 level,
RT,R2,c,47,7-8,Jinja,Female,AF,0,1,E2 level,
RT,R2,c,48,9-10,Jinja,Female,AF,0,1,E2 level,
RT,R2,c,40,0.1,Kabarole,Female,AF,0,,no data,
RT,R2,c,41,0.2-0.3,Kabarole,Female,AF,0,,no data,
RT,R2,c,42,0.4-0.5,Kabarole,Female,AF,0,,no data,Kab mates w/ Kampala
RT,R2,c,43,1,Kabarole,Female,AF,0,0,E2 level & mating,
RT,R2,c,44,2-3,Kabarole,Female,AF,0,0,E2 level & mating,
RT,R2,c,45,4,Kabarole,Female,AF,0,0,E2 level & mating,
RT,R2,c,46,5-6,Kabarole,Female,AF,0,0,E2 level & mating,
RT,R2,c,47,7-8,Kabarole,Female,AF,0,0,E2 level & mating,Kab mates w/ Kasese
RT,R2,c,48,9-10,Kabarole,Female,AF,0,0,E2 level & mating,Kab mates w/ Kasese
RT,R2,c,40,0.1,Kampala,Male,AM,,,,
